n,w,mode,iter_idx,elapsed_ms,vol_first,vol_last,vol_norm,max_rel_err,rss_mb
1000,104,approx-eig-k=30,1,4.291999968700111,7.926953315734863,7.9308881759643555,80.94434356689453,0.0004665572487283498,0.0
1000,104,approx-eig-k=30,2,4.22260002233088,7.926953315734863,7.9308881759643555,80.94434356689453,0.0004665572487283498,0.0
1000,104,approx-eig-k=30,3,4.751799977384508,7.926953315734863,7.9308881759643555,80.94434356689453,0.0004665572487283498,0.0
1000,104,approx-eig-k=30,4,4.303700057789683,7.926953315734863,7.9308881759643555,80.94434356689453,0.0004665572487283498,0.0
1000,104,approx-eig-k=50,0,5.961099988780916,7.927065849304199,7.9310173988342285,80.94556427001953,0.0004476519825402647,0.0
1000,104,approx-eig-k=50,1,7.5740000465884805,7.927065849304199,7.9310173988342285,80.94556427001953,0.0004476519825402647,0.0
1000,104,approx-eig-k=50,2,6.135000032372773,7.927065849304199,7.9310173988342285,80.94556427001953,0.0004476519825402647,0.0
1000,104,approx-eig-k=50,3,6.249100086279213,7.927065849304199,7.9310173988342285,80.94556427001953,0.0004476519825402647,0.0
1000,104,approx-eig-k=50,4,6.245999946258962,7.927065849304199,7.9310173988342285,80.94556427001953,0.0004476519825402647,0.0
1000,104,approx-eig-k=100,0,9.940600022673607,7.927336692810059,7.931206703186035,80.9483871459961,0.00041013280861079693,0.0
1000,104,approx-eig-k=100,1,10.156599921174347,7.927336692810059,7.931206703186035,80.9483871459961,0.00041013280861079693,0.0
1000,104,approx-eig-k=100,2,10.161499958485365,7.927336692810059,7.931206703186035,80.9483871459961,0.00041013280861079693,0.0
1000,104,approx-eig-k=100,3,9.919900097884238,7.927336692810059,7.931206703186035,80.9483871459961,0.00041013280861079693,0.0
1000,104,approx-eig-k=100,4,9.853599942289293,7.927336692810059,7.931206703186035,80.9483871459961,0.00041013280861079693,0.0
2000,104,full,0,33.71119999792427,10.647805213928223,10.538804054260254,108.83853912353516,-1.0,0.0
2000,104,full,1,33.50770007818937,10.647805213928223,10.538804054260254,108.83853912353516,-1.0,0.0
2000,104,full,2,32.005100045353174,10.647805213928223,10.538804054260254,108.83853912353516,-1.0,0.0
2000,104,full,3,33.132600015960634,10.647805213928223,10.538804054260254,108.83853912353516,-1.0,0.0
2000,104,full,4,31.91110002808273,10.647805213928223,10.538804054260254,108.83853912353516,-1.0,0.0
2000,104,approx-shared-k=30,0,0.039499951526522636,10.647805324604981,10.647805324604981,108.58673425419592,0.03313107984529569,0.0
2000,104,approx-shared-k=30,1,0.030800001695752144,10.647805324604981,10.647805324604981,108.58673425419592,0.03313107984529569,0.0
2000,104,approx-shared-k=30,2,0.026099965907633305,10.647805324604981,10.647805324604981,108.58673425419592,0.03313107984529569,0.0
2000,104,approx-shared-k=30,3,0.022699940018355846,10.647805324604981,10.647805324604981,108.58673425419592,0.03313107984529569,0.0
2000,104,approx-shared-k=30,4,0.02420006785541773,10.647805324604981,10.647805324604981,108.58673425419592,0.03313107984529569,0.0
2000,104,approx-eig-k=10,0,5.161599954590201,6.866119861602783,6.6966776847839355,70.21428680419922,0.3785325884819031,0.0
2000,104,approx-eig-k=10,1,5.400300025939941,6.866119861602783,6.6966776847839355,70.21428680419922,0.3785325884819031,0.0
2000,104,approx-eig-k=10,2,4.983599996194243,6.866119861602783,6.6966776847839355,70.21428680419922,0.3785325884819031,0.0
2000,104,approx-eig-k=10,3,4.937799996696413,6.866119861602783,6.6966776847839355,70.21428680419922,0.3785325884819031,0.0
2000,104,approx-eig-k=10,4,4.825100069865584,6.866119861602783,6.6966776847839355,70.21428680419922,0.3785325884819031,0.0
2000,104,approx-eig-k=30,0,8.059700019657612,10.64282512664795,10.533802032470703,108.78778076171875,0.0005032248445786536,0.0
2000,104,approx-eig-k=30,1,8.498799987137318,10.64282512664795,10.533802032470703,108.78778076171875,0.0005032248445786536,0.0
2000,104,approx-eig-k=30,2,8.272700011730194,10.64282512664795,10.533802032470703,108.78778076171875,0.0005032248445786536,0.0
2000,104,approx-eig-k=30,3,8.183300029486418,10.64282512664795,10.533802032470703,108.78778076171875,0.0005032248445786536,0.0
2000,104,approx-eig-k=30,4,8.163799997419119,10.64282512664795,10.533802032470703,108.78778076171875,0.0005032248445786536,0.0
2000,104,approx-eig-k=50,0,11.589300003834069,10.642943382263184,10.533913612365723,108.78887176513672,0.0004954729811288416,0.0
2000,104,approx-eig-k=50,1,12.176500051282346,10.642943382263184,10.533913612365723,108.78887176513672,0.0004954729811288416,0.0
2000,104,approx-eig-k=50,2,11.827799957245588,10.642943382263184,10.533913612365723,108.78887176513672,0.0004954729811288416,0.0
2000,104,approx-eig-k=50,3,11.743099894374609,10.642943382263184,10.533913612365723,108.78887176513672,0.0004954729811288416,0.0
2000,104,approx-eig-k=50,4,11.820900021120906,10.642943382263184,10.533913612365723,108.78887176513672,0.0004954729811288416,0.0
2000,104,approx-eig-k=100,0,20.025000092573464,10.64320182800293,10.534127235412598,108.7913818359375,0.00047332479152828455,0.0
2000,104,approx-eig-k=100,1,19.89070000126958,10.64320182800293,10.534127235412598,108.7913818359375,0.00047332479152828455,0.0
2000,104,approx-eig-k=100,2,20.2300000237301,10.64320182800293,10.534127235412598,108.7913818359375,0.00047332479152828455,0.0
2000,104,approx-eig-k=100,3,19.651299924589694,10.64320182800293,10.534127235412598,108.7913818359375,0.00047332479152828455,0.0
2000,104,approx-eig-k=100,4,19.64319997932762,10.64320182800293,10.534127235412598,108.7913818359375,0.00047332479152828455,0.0
4000,104,full,0,157.63660008087754,14.18359088897705,14.126742362976074,145.0030517578125,-1.0,0.0
4000,104,full,1,156.95869992487133,14.18359088897705,14.126742362976074,145.0030517578125,-1.0,0.0
4000,104,full,2,160.70859995670617,14.18359088897705,14.126742362976074,145.0030517578125,-1.0,0.0
4000,104,full,3,160.293799941428,14.18359088897705,14.126742362976074,145.0030517578125,-1.0,0.0
4000,104,full,4,160.00340005848557,14.18359088897705,14.126742362976074,145.0030517578125,-1.0,0.0
4000,104,approx-shared-k=30,0,0.04469999112188816,14.183590986944427,14.183590986944427,144.64481443049675,0.02755466605216141,0.0
4000,104,approx-shared-k=30,1,0.044899992644786835,14.183590986944427,14.183590986944427,144.64481443049675,0.02755466605216141,0.0
4000,104,approx-shared-k=30,2,0.039899954572319984,14.183590986944427,14.183590986944427,144.64481443049675,0.02755466605216141,0.0
4000,104,approx-shared-k=30,3,0.03330002073198557,14.183590986944427,14.183590986944427,144.64481443049675,0.02755466605216141,0.0
4000,104,approx-shared-k=30,4,0.0323000131174922,14.183590986944427,14.183590986944427,144.64481443049675,0.02755466605216141,0.0
4000,104,approx-eig-k=10,0,16.81780000217259,10.362007141113281,10.379853248596191,105.76561737060547,0.29218339920043945,0.0
4000,104,approx-eig-k=10,1,21.08169998973608,10.362007141113281,10.379853248596191,105.76561737060547,0.29218339920043945,0.0
4000,104,approx-eig-k=10,2,12.428599991835654,10.362007141113281,10.379853248596191,105.76561737060547,0.29218339920043945,0.0
4000,104,approx-eig-k=10,3,12.410499970428646,10.362007141113281,10.379853248596191,105.76561737060547,0.29218339920043945,0.0
4000,104,approx-eig-k=10,4,12.537800008431077,10.362007141113281,10.379853248596191,105.76561737060547,0.29218339920043945,0.0
4000,104,approx-eig-k=30,0,19.971700035966933,14.176295280456543,14.119426727294922,144.92877197265625,0.0005390747101046145,0.0
4000,104,approx-eig-k=30,1,21.73360006418079,14.176295280456543,14.119426727294922,144.92877197265625,0.0005390747101046145,0.0
4000,104,approx-eig-k=30,2,19.424600061029196,14.176295280456543,14.119426727294922,144.92877197265625,0.0005390747101046145,0.0
4000,104,approx-eig-k=30,3,21.621600026264787,14.176295280456543,14.119426727294922,144.92877197265625,0.0005390747101046145,0.0
4000,104,approx-eig-k=30,4,20.46549995429814,14.176295280456543,14.119426727294922,144.92877197265625,0.0005390747101046145,0.0
4000,104,approx-eig-k=50,0,29.812099994160235,14.176362037658691,14.119501113891602,144.9295654296875,0.0005300923949107528,0.0
4000,104,approx-eig-k=50,1,31.531200045719743,14.176362037658691,14.119501113891602,144.9295654296875,0.0005300923949107528,0.0
4000,104,approx-eig-k=50,2,29.831900028511882,14.176362037658691,14.119501113891602,144.9295654296875,0.0005300923949107528,0.0
4000,104,approx-eig-k=50,3,31.757800024934113,14.176362037658691,14.119501113891602,144.9295654296875,0.0005300923949107528,0.0
4000,104,approx-eig-k=50,4,31.374000012874603,14.176362037658691,14.119501113891602,144.9295654296875,0.0005300923949107528,0.0
4000,104,approx-eig-k=100,0,57.121100020594895,14.17648983001709,14.119675636291504,144.9314422607422,0.0005187445785850286,0.0
4000,104,approx-eig-k=100,1,50.64000003039837,14.17648983001709,14.119675636291504,144.9314422607422,0.0005187445785850286,0.0
4000,104,approx-eig-k=100,2,42.23709995858371,14.17648983001709,14.119675636291504,144.9314422607422,0.0005187445785850286,0.0
4000,104,approx-eig-k=100,3,48.909800010733306,14.17648983001709,14.119675636291504,144.9314422607422,0.0005187445785850286,0.0
4000,104,approx-eig-k=100,4,49.42460008896887,14.17648983001709,14.119675636291504,144.9314422607422,0.0005187445785850286,0.0
